5720
466
6009
2309
387
3553
427
5898
23365
6657
5054
3108
1950
351
4846
1452
4776
6908
672
5710
2115
7015
8726
2185
3315
5289
868
1677
7043
5613
595
4793
2736
5290
6194
1676
23512
148022
1906
8878
3091
5743
5321
4144
1981
695
10398
5708
1213
226
6777
2113
3329
1050
9491
22926
5899
5467
6774
1788
5921
5721
2263
808
30001
348
30849
1454
6500
5627
5715
4791
56924
2690
1019
51422
5788
6709
1277
993
7157
1958
4582
9212
8440
6790
8851
2534
4893
665
4313
1022
5880
3162
1282
3383
727
4792
4794
902
8091
3486
10818
3454
4282
1605
10644
2065
8321
8503
7027
6850
1978
896
5777
1846
5925
142
1021
5699
8061
1870
1398
3312
891
4775
5111
5696
5588
6839
329
5058
998
9134
6616
5223
4690
958
1616
991
6347
6714
652
4331
7099
10320
2042
843
840
7048
4851
6464
23410
54205
2770
80204
4208
1845
23368
5583
8900
581
6193
6622
11261
6696
8312
835
8324
1848
154
4312
994
2048
1111
5154
2920
3122
2769
5900
6304
5211
2886
9261
8569
3303
5331
5347
4638
2264
1029
1027
2597
55847
25803
3480
2946
9517
25987
23670
11182
2146
3385
5261
10765
25839
4172
23161
10298
1802
58533
147179
29937
6184
9854
2553
5440
54623
9533
8607
207
26054
10682
8573
23378
8553
622
9467
5525
256364
332
2058
7849
23244
7494
4836
23647
10617
2184
5355
6659
7016
90861
10670
79071
64746
5366
11344
10013
5829
5257
22794
9761
23326
10972
10523
79090
27032
9097
10513
1891
3066
9801
1459
9703
10606
1017
9813
7485
2109
23271
9915
9552
93487
2956
11065
9653
200081
3337
11073
23
5641
8720
10782
25932
3028
6804
890
6390
4303
10953
22889
3098
11044
8985
66008
9217
701
6182
4860
7398
6117
23588
949
7168
9375
4927
2523
58497
6856
26036
10206
25793
55556
3978
10681
3638
8349
6275
3895
392
9170
80347
23300
836
11188
10898
9276
1647
10285
23386
3156
10237
7077
11157
22908
10915
9897
1759
54541
211
5048
84722
29890
9868
873
5580
3725
23585
51097
1831
7020
55893
6944
22883
5601
10775
4780
10904
9917
1399
24149
2222
10131
2958
9650
7319
4817
9143
10494
55324
23149
9943
6599
51031
3566
3815
8624
27346
10489
26128
79921
55746
23636
10892
10652
11004
23530
8826
3308
7153
11041
6342
5883
10589
5110
4609
5423
1070
10051
6603
9019
10969
9797
4043
9519
8480
983
10559
8508
9275
8914
54505
6919
2274
2288
7994
4216
7538
3628
2037
2771
7264
1786
5873
780
9926
8446
7159
1026
7082
10058
10797
11230
30836
27336
9918
79073
9688
23659
8396
23077
10857
16
2817
60528
5359
1514
1509
9181
3611
4783
10123
8895
9805
4125
1635
4154
26292
5770
25874
11319
1153
11098
8974
533
823
6812
3693
4891
10954
5909
9221
847
11072
10221
7158
8678
11014
1994
3482
25976
10491
51053
9267
5547
6597
5836
6118
2961
310
7296
1429
2548
6499
642
23076
10099
9817
9126
3930
10450
54386
664
596
10180
1445
230
9246
5092
23463
10007
4925
6251
5782
5106
2673
644
6284
4605
6810
54499
11007
1643
25805
3033
2745
9961
3925
2582
5792
5236
4016
4651
3988
26227
7982
3551
5108
8870
2195
8731
1956
10276
1666
4864
4232
5050
813
3964
26020
481
5019
291
10973
9697
5831
8202
57804
5566
57149
7416
10174
6676
8884
5997
57147
6909
9093
23142
8444
11232
27095
10732
23029
9270
47
5889
8243
10730
30
7466
89910
56654
501
5438
26993
55111
8520
10146
7165
55011
6461
10813
80746
10434
5607
22827
51635
84159
3508
84890
79600
8574
5529
3909
9637
8518
6443
58478
4850
23210
54733
55129
10273
572
5716
22841
2356
6050
64422
8837
55127
23335
10270
6509
83743
6772
22887
51001
26511
7874
51070
1738
3416
9128
9833
4088
5018
51375
55038
23061
64428
11325
9641
23038
57048
94239
51203
388650
23039
55179
5827
10245
6813
3251
23212
23536
51282
10227
50813
51024
53343
1465
79006
6988
11011
23325
10049
3157
200734
9053
79094
2778
54881
54807
323
26001
10190
9686
54915
23658
7750
79643
9488
11200
65057
6832
23131
10776
6253
79716
29978
9988
10845
54957
79170
10610
128
51026
5498
124583
9455
1212
5255
9448
9924
5480
1983
56889
79080
9016
6915
9709
116832
670
7867
79143
11284
23443
51599
5927
55793
5867
7866
25825
4067
51015
5891
3300
64781
51056
8550
50810
23011
11168
1385
10150
29763
9112
23499
85236
5096
55620
5373
51170
54850
80349
355
1062
8804
80758
375346
51385
55748
10318
54681
7905
28969
10668
51005
8800
54438
55825
8835
64429
3682
10329
27109
51335
3202
2896
79902
29083
5747
22905
63933
9847
51021
8996
7376
5357
56940
6195
1633
23321
51160
55604
2063
54512
9124
79174
23223
39
57215
1052
23139
79947
4616
9710
6990
29082
9670
81533
10525
2353
57192
3398
3775
26064
29103
3206
1500
7690
29911
2064
65123
5986
85377
9903
7088
22796
51116
54442
10695
102
965
3800
10362
5300
8270
27242
9928
1534
5654
10810
7105
23014
55012
2887
9183
11151
7511
10046
1829
11000
976
3597
178
2625
6119
26136
6697
5971
22934
9289
4931
4200
93594
5982
26520
4998
10038
60493
51495
4482
23224
9690
80212
29928
22809
50814
55256
56997
81544
6894
64080
55818
637
22823
5287
91137
23097
9851
23522
1123
5603
51569
55699
2624
8204
9133
10921
51742
2954
27244
23013
8050
79961
2017
55148
960
10451
57406
51719
7074
10059
51071
5796
55008
23597
8869
8727
63874
8821
57178
5468
10557
831
9531
2767
1861
10165
7106
2908
57761
23338
7852
55033
57019
91949
84617
25
899
79850
51466
2852
55837
2131
5427
25966
55608
1662
9702
11031
10057
5985
3280
55958
51465
2542
10641
11137
9842
10493
10112
1001
23635
29916
2810
5993
11142
79187
51382
8318
9695
9712
64943
9738
6793
7358
58472
50865
23200
51293
10962
10153
874
51805
10250
8772
3556
80135
1155
3927
55486
8649
3032
81876
58477
79894
23062
7126
51727
10289
7541
5711
115
7270
9632
3155
3613
5310
9759
80218
7360
7247
6446
6643
2161
593
206358
9787
9200
9559
6722
53340
3017
80025
55631
9322
10613
9354
24140
29994
10664
7984
955
1659
6897
22903
23483
5875
2108
2997
9989
9587
2073
80199
9870
10105
9031
8634
8611
8531
23361
10427
10447
27333
22828
6845
6778
10868
10444
1969
5184
9869
1152
23067
8864
2180
4299
1725
23240
435
11129
64764
55176
51460
64219
9887
9886
6513
55862
55703
56993
26355
29940
18
55654
5253
23211
166647
9841
150094
27076
6636
8623
9120
55890
11015
54788
2760
54821
79145
1515
4258
64754
54566
2050
64319
55165
64077
5073
55152
55657
55120
8853
5906
79724
10312
929
9638
7405
9925
1949
7832
930
7486
23047
1154
1287
7855
25861
54851
29946
2049
2101
8717
10594
826
11224
1982
8664
11315
6727
2665
6135
6144
6152
4735
2197
6141
8665
6164
4677
56910
6143
5250
1655
6128
23399
4736
11335
5690
10657
51493
2079
1603
11143
7705
9092
3608
8882
6881
10438
4841
23020
3326
375
3550
8724
27013
4670
9045
2987
79036
6923
1327
10959
2339
6230
6167
1938
3190
51433
3192
8661
7184
4478
81
5573
1832
5885
4691
9948
1173
163
10992
9528
9782
10487
10728
7453
10397
5216
7534
6647
65108
2752
4924
3939
10399
6746
5034
